pi_co2, cp_s, h_hat, cr, T_design, CF,SHB_CF, CAPEX_total, Total_profit, Total_CO2
300.000000,3.000000,15.000000,1.000000,400.000000,0.267784,0.607059,15.287489,814787.290042,3742.611275
300.000000,3.000000,20.000000,1.000000,400.000000,0.292623,0.638223,15.337489,872719.334226,4089.938652
300.000000,3.000000,25.000000,1.000000,400.000000,0.313451,0.690497,15.387489,923410.438095,4381.018176
300.000000,3.000000,30.000000,1.000000,400.000000,0.334951,0.726674,15.437489,974284.513615,4681.515116
300.000000,3.000000,35.000000,1.000000,400.000000,0.355684,0.767846,15.487489,1025496.868143,4971.191682
300.000000,3.000000,40.000000,1.000000,400.000000,0.374762,0.807068,15.537489,1072060.690017,5237.966307
300.000000,3.000000,45.000000,1.000000,400.000000,0.392927,0.841904,15.587489,1115732.293988,5491.742796
300.000000,3.000000,50.000000,1.000000,400.000000,0.411244,0.871385,15.637489,1159124.843196,5747.880361
300.000000,3.000000,55.000000,1.000000,400.000000,0.425414,0.898621,15.687489,1193262.795271,5945.812287
300.000000,3.000000,60.000000,1.000000,400.000000,0.434218,0.919625,15.737489,1214401.962848,6068.986604
300.000000,3.000000,65.000000,1.000000,400.000000,0.440064,0.930850,15.787489,1228100.573390,6150.575688
300.000000,3.000000,70.000000,1.000000,400.000000,0.443065,0.936377,15.837489,1234967.186233,6192.642424
300.000000,3.000000,75.000000,1.000000,400.000000,0.444159,0.938879,15.887489,1237785.358383,6207.933198
300.000000,3.000000,80.000000,1.000000,400.000000,0.444825,0.939992,15.937489,1239345.048541,6217.240625
300.000000,3.000000,85.000000,1.000000,400.000000,0.445439,0.941010,15.987489,1241082.647094,6225.699923
300.000000,3.000000,90.000000,1.000000,400.000000,0.445729,0.942152,16.037489,1242357.452271,6229.872134
300.000000,3.000000,95.000000,1.000000,400.000000,0.446252,0.942685,16.087489,1243633.556966,6237.185112
300.000000,3.000000,100.000000,1.000000,400.000000,0.446913,0.942057,16.137489,1244711.689668,6246.309226
320.000000,3.000000,10.000000,1.000000,400.000000,0.245957,0.547612,15.237489,830277.335387,3437.643935
320.000000,3.000000,15.000000,1.000000,400.000000,0.268974,0.604176,15.287489,889746.200571,3759.231681
320.000000,3.000000,20.000000,1.000000,400.000000,0.294002,0.635654,15.337489,954463.533087,4109.218323
320.000000,3.000000,25.000000,1.000000,400.000000,0.314921,0.685788,15.387489,1011442.224216,4401.444166
320.000000,3.000000,30.000000,1.000000,400.000000,0.336040,0.725200,15.437489,1068117.082252,4696.622576
320.000000,3.000000,35.000000,1.000000,400.000000,0.357872,0.763252,15.487489,1124899.540501,5001.773229
320.000000,3.000000,40.000000,1.000000,400.000000,0.376470,0.805575,15.537489,1176864.816801,5261.716378
320.000000,3.000000,45.000000,1.000000,400.000000,0.394972,0.838080,15.587489,1225570.274810,5520.329895
320.000000,3.000000,50.000000,1.000000,400.000000,0.412904,0.869654,15.637489,1273909.128175,5770.965616
320.000000,3.000000,55.000000,1.000000,400.000000,0.427412,0.897403,15.687489,1312712.556682,5973.734569
320.000000,3.000000,60.000000,1.000000,400.000000,0.436544,0.916981,15.737489,1336472.997683,6101.379286
320.000000,3.000000,65.000000,1.000000,400.000000,0.441871,0.929062,15.787489,1351498.190070,6175.838705
320.000000,3.000000,70.000000,1.000000,400.000000,0.445391,0.933990,15.837489,1359445.014121,6225.035107
320.000000,3.000000,75.000000,1.000000,400.000000,0.446390,0.936682,15.887489,1362399.182085,6238.996248
320.000000,3.000000,80.000000,1.000000,400.000000,0.447056,0.937177,15.937489,1364342.803358,6248.303675
320.000000,3.000000,85.000000,1.000000,400.000000,0.447769,0.938708,15.987489,1366096.879475,6258.275918
320.000000,3.000000,90.000000,1.000000,400.000000,0.448245,0.939032,16.037489,1367521.886045,6264.924081
320.000000,3.000000,95.000000,1.000000,400.000000,0.448768,0.939935,16.087489,1368959.360014,6272.237059
320.000000,3.000000,100.000000,1.000000,400.000000,0.449101,0.940401,16.137489,1370176.227590,6276.890773
340.000000,3.000000,10.000000,1.000000,400.000000,0.247574,0.543160,15.237489,899329.214424,3460.247687
340.000000,3.000000,15.000000,1.000000,400.000000,0.269972,0.598050,15.287489,964855.255050,3773.192822
340.000000,3.000000,20.000000,1.000000,400.000000,0.295705,0.631155,15.337489,1036747.827228,4132.858406
340.000000,3.000000,25.000000,1.000000,400.000000,0.316681,0.684075,15.387489,1099870.017987,4426.042367
340.000000,3.000000,30.000000,1.000000,400.000000,0.338180,0.721252,15.437489,1162113.595590,4726.539307
340.000000,3.000000,35.000000,1.000000,400.000000,0.359251,0.760169,15.487489,1225022.565480,5021.052900
340.000000,3.000000,40.000000,1.000000,400.000000,0.379657,0.800894,15.537489,1282395.479855,5306.259066
340.000000,3.000000,45.000000,1.000000,400.000000,0.397684,0.835721,15.587489,1336708.717865,5558.224420
340.000000,3.000000,50.000000,1.000000,400.000000,0.415806,0.866781,15.637489,1389737.738653,5811.519407
340.000000,3.000000,55.000000,1.000000,400.000000,0.430265,0.896090,15.687489,1432572.307871,6013.623543
340.000000,3.000000,60.000000,1.000000,400.000000,0.439065,0.915459,15.737489,1458468.181566,6136.614547
340.000000,3.000000,65.000000,1.000000,400.000000,0.445296,0.927207,15.787489,1475241.955087,6223.705474
340.000000,3.000000,70.000000,1.000000,400.000000,0.448102,0.933314,15.837489,1484144.764176,6262.929632
340.000000,3.000000,75.000000,1.000000,400.000000,0.449101,0.936292,15.887489,1487159.265456,6276.890773
340.000000,3.000000,80.000000,1.000000,400.000000,0.450243,0.936377,15.937489,1489513.430124,6292.846363
340.000000,3.000000,85.000000,1.000000,400.000000,0.450718,0.938071,15.987489,1491372.019775,6299.494525
340.000000,3.000000,90.000000,1.000000,400.000000,0.451479,0.938394,16.037489,1492959.819882,6310.131585
340.000000,3.000000,95.000000,1.000000,400.000000,0.451384,0.939346,16.087489,1494502.380771,6308.801953
340.000000,3.000000,100.000000,1.000000,400.000000,0.451907,0.939783,16.137489,1495623.555490,6316.114931
360.000000,3.000000,10.000000,1.000000,400.000000,0.248858,0.537700,15.237489,968673.962448,3478.197725
360.000000,3.000000,15.000000,1.000000,400.000000,0.271923,0.592494,15.287489,1040914.876709,3800.450287
360.000000,3.000000,20.000000,1.000000,400.000000,0.296704,0.626798,15.337489,1119412.545161,4146.819547
360.000000,3.000000,25.000000,1.000000,400.000000,0.318013,0.678482,15.387489,1188534.080788,4444.657222
360.000000,3.000000,30.000000,1.000000,400.000000,0.339659,0.716210,15.437489,1256779.705466,4747.331923
360.000000,3.000000,35.000000,1.000000,400.000000,0.361487,0.754795,15.487489,1325705.309669,5052.299263
360.000000,3.000000,40.000000,1.000000,400.000000,0.380322,0.799743,15.537489,1388467.311392,5315.566493
360.000000,3.000000,45.000000,1.000000,400.000000,0.399253,0.833096,15.587489,1447649.834789,5580.163356
360.000000,3.000000,50.000000,1.000000,400.000000,0.417375,0.864479,15.637489,1505801.458809,5833.458343
360.000000,3.000000,55.000000,1.000000,400.000000,0.431787,0.894140,15.687489,1552800.356976,6034.897663
360.000000,3.000000,60.000000,1.000000,400.000000,0.441063,0.912357,15.737489,1581855.952937,6164.536829
360.000000,3.000000,65.000000,1.000000,400.000000,0.446485,0.924258,15.787489,1599925.546082,6240.325880
360.000000,3.000000,70.000000,1.000000,400.000000,0.449339,0.930641,15.837489,1609542.712565,6280.214854
360.000000,3.000000,75.000000,1.000000,400.000000,0.450385,0.933600,15.887489,1612923.828023,6294.840812
360.000000,3.000000,80.000000,1.000000,400.000000,0.451432,0.933818,15.937489,1615212.938893,6309.466769
360.000000,3.000000,85.000000,1.000000,400.000000,0.451907,0.935474,15.987489,1617240.927777,6316.114931
360.000000,3.000000,90.000000,1.000000,400.000000,0.452431,0.936035,16.037489,1618954.743557,6323.427910
360.000000,3.000000,95.000000,1.000000,400.000000,0.453001,0.936539,16.087489,1620711.474058,6331.405705
360.000000,3.000000,100.000000,1.000000,400.000000,0.453334,0.937129,16.137489,1621835.017375,6336.059418
380.000000,3.000000,10.000000,1.000000,400.000000,0.249610,0.532858,15.237489,1038253.074809,3488.345950
380.000000,3.000000,15.000000,1.000000,400.000000,0.272493,0.588879,15.287489,1116927.383767,3808.428082
380.000000,3.000000,20.000000,1.000000,400.000000,0.297569,0.623868,15.337489,1202244.329368,4159.079541
380.000000,3.000000,25.000000,1.000000,400.000000,0.319249,0.675923,15.387489,1277397.457428,4461.942444
380.000000,3.000000,30.000000,1.000000,400.000000,0.340506,0.712091,15.437489,1351244.308470,4758.809780
380.000000,3.000000,35.000000,1.000000,400.000000,0.362200,0.754804,15.487489,1426588.563603,5062.271507
380.000000,3.000000,40.000000,1.000000,400.000000,0.381602,0.796775,15.537489,1494658.542331,5333.211010
380.000000,3.000000,45.000000,1.000000,400.000000,0.400390,0.831859,15.587489,1559413.700980,5595.813423
380.000000,3.000000,50.000000,1.000000,400.000000,0.418850,0.861682,15.637489,1622729.997427,5854.067646
380.000000,3.000000,55.000000,1.000000,400.000000,0.433495,0.892485,15.687489,1673338.205535,6058.525525
380.000000,3.000000,60.000000,1.000000,400.000000,0.442390,0.910388,15.737489,1704588.816707,6182.846161
380.000000,3.000000,65.000000,1.000000,400.000000,0.448002,0.923259,15.787489,1724682.547308,6261.294478
380.000000,3.000000,70.000000,1.000000,400.000000,0.450999,0.929347,15.837489,1735114.091833,6303.177900
380.000000,3.000000,75.000000,1.000000,400.000000,0.451998,0.932059,15.887489,1738944.013136,6317.139041
380.000000,3.000000,80.000000,1.000000,400.000000,0.452901,0.931231,15.937489,1741465.985205,6329.770550
380.000000,3.000000,85.000000,1.000000,400.000000,0.453472,0.933400,15.987489,1743752.911290,6337.748345
380.000000,3.000000,90.000000,1.000000,400.000000,0.454186,0.934132,16.037489,1745691.654932,6347.720588
380.000000,3.000000,95.000000,1.000000,400.000000,0.454424,0.935017,16.087489,1747497.667095,6351.044670
380.000000,3.000000,100.000000,1.000000,400.000000,0.454709,0.936102,16.137489,1748833.762974,6355.033567
400.000000,3.000000,10.000000,1.000000,400.000000,0.250133,0.530736,15.237489,1108170.253422,3495.658928
400.000000,3.000000,15.000000,1.000000,400.000000,0.273064,0.588280,15.287489,1193331.519638,3816.405877
400.000000,3.000000,20.000000,1.000000,400.000000,0.297845,0.623221,15.337489,1285123.896213,4162.775137
400.000000,3.000000,25.000000,1.000000,400.000000,0.319915,0.673497,15.387489,1366940.406451,4471.249871
400.000000,3.000000,30.000000,1.000000,400.000000,0.341220,0.709180,15.437489,1446309.025605,4768.782024
400.000000,3.000000,35.000000,1.000000,400.000000,0.362819,0.752350,15.487489,1527762.896101,5070.914118
400.000000,3.000000,40.000000,1.000000,400.000000,0.382130,0.795605,15.537489,1601307.369856,5340.829510
400.000000,3.000000,45.000000,1.000000,400.000000,0.400913,0.829338,15.587489,1670966.996804,5603.126402
400.000000,3.000000,50.000000,1.000000,400.000000,0.419183,0.861406,15.637489,1739704.968033,5858.721360
400.000000,3.000000,55.000000,1.000000,400.000000,0.434304,0.889821,15.687489,1794452.662731,6069.827401
400.000000,3.000000,60.000000,1.000000,400.000000,0.443008,0.909836,15.737489,1828173.258595,6191.488773
400.000000,3.000000,65.000000,1.000000,400.000000,0.448668,0.923811,15.787489,1849985.093002,6270.601905
400.000000,3.000000,70.000000,1.000000,400.000000,0.451570,0.928567,15.837489,1860930.512918,6311.155695
400.000000,3.000000,75.000000,1.000000,400.000000,0.452664,0.931202,15.887489,1864907.420433,6326.446469
400.000000,3.000000,80.000000,1.000000,400.000000,0.453377,0.929975,15.937489,1867719.604454,6336.418712
400.000000,3.000000,85.000000,1.000000,400.000000,0.454091,0.932239,15.987489,1870237.806757,6346.390956
400.000000,3.000000,90.000000,1.000000,400.000000,0.454576,0.934123,16.037489,1872490.696688,6353.527954
400.000000,3.000000,95.000000,1.000000,400.000000,0.455185,0.933505,16.087489,1874431.289290,6361.681729
400.000000,3.000000,100.000000,1.000000,400.000000,0.455422,0.934979,16.137489,1875665.389612,6365.005811
420.000000,3.000000,10.000000,1.000000,400.000000,0.250671,0.528815,15.237489,1178331.633883,3503.570730
420.000000,3.000000,15.000000,1.000000,400.000000,0.273635,0.584760,15.287489,1269741.407322,3824.383672
420.000000,3.000000,20.000000,1.000000,400.000000,0.298369,0.621195,15.337489,1368790.689423,4170.088116
420.000000,3.000000,25.000000,1.000000,400.000000,0.320148,0.671965,15.387489,1455823.389647,4474.268430
420.000000,3.000000,30.000000,1.000000,400.000000,0.341705,0.709294,15.437489,1541597.183963,4775.919022
420.000000,3.000000,35.000000,1.000000,400.000000,0.363014,0.750057,15.487489,1628793.771447,5073.756696
420.000000,3.000000,40.000000,1.000000,400.000000,0.382463,0.793855,15.537489,1707641.383518,5345.483224
420.000000,3.000000,45.000000,1.000000,400.000000,0.401389,0.828596,15.587489,1782917.166177,5609.774564
420.000000,3.000000,50.000000,1.000000,400.000000,0.419854,0.860921,15.637489,1856447.329106,5868.212100
420.000000,3.000000,55.000000,1.000000,400.000000,0.434789,0.890059,15.687489,1915815.454436,6076.964399
420.000000,3.000000,60.000000,1.000000,400.000000,0.443769,0.908799,15.737489,1952020.281185,6202.125832
420.000000,3.000000,65.000000,1.000000,400.000000,0.449334,0.921747,15.787489,1975053.883262,6279.909332
420.000000,3.000000,70.000000,1.000000,400.000000,0.452521,0.927397,15.837489,1987235.642474,6324.452020
420.000000,3.000000,75.000000,1.000000,400.000000,0.453615,0.929671,15.887489,1991592.123325,6339.742794
420.000000,3.000000,80.000000,1.000000,400.000000,0.454053,0.931669,15.937489,1994462.720178,6346.214975
420.000000,3.000000,85.000000,1.000000,400.000000,0.454994,0.931288,15.987489,1996957.615828,6359.022464
420.000000,3.000000,90.000000,1.000000,400.000000,0.455565,0.932220,16.037489,1999259.808738,6367.000259
420.000000,3.000000,95.000000,1.000000,400.000000,0.455946,0.933057,16.087489,2001204.947623,6372.318789
420.000000,3.000000,100.000000,1.000000,400.000000,0.456326,0.933371,16.137489,2002721.336329,6377.637319
440.000000,3.000000,10.000000,1.000000,400.000000,0.251084,0.528101,15.237489,1248337.993026,3508.955253
440.000000,3.000000,15.000000,1.000000,400.000000,0.274111,0.582154,15.287489,1345985.643123,3831.031834
440.000000,3.000000,20.000000,1.000000,400.000000,0.299092,0.616324,15.337489,1452226.299936,4180.353660
440.000000,3.000000,25.000000,1.000000,400.000000,0.320529,0.671290,15.387489,1545351.943874,4479.586960
440.000000,3.000000,30.000000,1.000000,400.000000,0.342085,0.707705,15.437489,1637258.024231,4781.237551
440.000000,3.000000,35.000000,1.000000,400.000000,0.363727,0.748278,15.487489,1730546.275362,5083.728940
440.000000,3.000000,40.000000,1.000000,400.000000,0.383176,0.792019,15.537489,1814380.275414,5355.455468
440.000000,3.000000,45.000000,1.000000,400.000000,0.402007,0.826256,15.587489,1894500.987634,5618.417176
440.000000,3.000000,50.000000,1.000000,400.000000,0.420567,0.859675,15.637489,1974035.715636,5878.184344
440.000000,3.000000,55.000000,1.000000,400.000000,0.435645,0.888128,15.687489,2037380.608641,6088.931091
440.000000,3.000000,60.000000,1.000000,400.000000,0.444863,0.906916,15.737489,2076797.341469,6217.416606
440.000000,3.000000,65.000000,1.000000,400.000000,0.450190,0.920186,15.787489,2100707.469690,6291.876024
440.000000,3.000000,70.000000,1.000000,400.000000,0.453092,0.925618,15.837489,2113713.708783,6332.429815
440.000000,3.000000,75.000000,1.000000,400.000000,0.454186,0.928092,15.887489,2118381.317321,6347.720588
440.000000,3.000000,80.000000,1.000000,400.000000,0.455042,0.928682,15.937489,2121430.903886,6359.687281
440.000000,3.000000,85.000000,1.000000,400.000000,0.455527,0.930879,15.987489,2124460.445108,6366.824279
440.000000,3.000000,90.000000,1.000000,400.000000,0.456050,0.931450,16.037489,2126764.082013,6374.137257
440.000000,3.000000,95.000000,1.000000,400.000000,0.456526,0.932534,16.087489,2128806.581674,6380.785420
440.000000,3.000000,100.000000,1.000000,400.000000,0.456859,0.933153,16.137489,2130486.524154,6385.439133
460.000000,3.000000,10.000000,1.000000,400.000000,0.251180,0.527930,15.237489,1318497.223142,3510.284886
460.000000,3.000000,15.000000,1.000000,400.000000,0.274301,0.582021,15.287489,1422742.833998,3833.691099
460.000000,3.000000,20.000000,1.000000,400.000000,0.299567,0.614650,15.337489,1535837.406909,4187.001823
460.000000,3.000000,25.000000,1.000000,400.000000,0.320814,0.670405,15.387489,1635046.389779,4483.575858
460.000000,3.000000,30.000000,1.000000,400.000000,0.342361,0.706621,15.437489,1732698.595033,4784.737613
460.000000,3.000000,35.000000,1.000000,400.000000,0.364060,0.746632,15.487489,1832096.391323,5088.382653
460.000000,3.000000,40.000000,1.000000,400.000000,0.383414,0.791619,15.537489,1921358.220356,5358.779549
460.000000,3.000000,45.000000,1.000000,400.000000,0.402197,0.825238,15.587489,2007171.734341,5621.076441
460.000000,3.000000,50.000000,1.000000,400.000000,0.420995,0.858000,15.637489,2091271.003806,5884.167690
460.000000,3.000000,55.000000,1.000000,400.000000,0.436025,0.886092,15.687489,2159041.606837,6094.249621
460.000000,3.000000,60.000000,1.000000,400.000000,0.445158,0.906954,15.737489,2200758.268590,6221.894339
460.000000,3.000000,65.000000,1.000000,400.000000,0.450771,0.919007,15.787489,2226302.389092,6300.342655
460.000000,3.000000,70.000000,1.000000,400.000000,0.454005,0.923754,15.837489,2240007.366021,6345.550159
460.000000,3.000000,75.000000,1.000000,400.000000,0.455051,0.926037,15.887489,2244984.743960,6360.176116
460.000000,3.000000,80.000000,1.000000,400.000000,0.455765,0.927045,15.937489,2248255.481763,6370.148360
460.000000,3.000000,85.000000,1.000000,400.000000,0.456336,0.928111,15.987489,2251083.285188,6378.126155
460.000000,3.000000,90.000000,1.000000,400.000000,0.456811,0.929186,16.037489,2253745.794545,6384.774317
460.000000,3.000000,95.000000,1.000000,400.000000,0.457239,0.929671,16.087489,2255821.340099,6390.757663
460.000000,3.000000,100.000000,1.000000,400.000000,0.457620,0.930223,16.137489,2257524.067655,6396.076193
480.000000,3.000000,10.000000,1.000000,400.000000,0.251370,0.527255,15.237489,1388742.683943,3512.944151
480.000000,3.000000,15.000000,1.000000,400.000000,0.274443,0.581887,15.287489,1499513.052742,3835.685548
480.000000,3.000000,20.000000,1.000000,400.000000,0.299662,0.614650,15.337489,1619347.116220,4188.331455
480.000000,3.000000,25.000000,1.000000,400.000000,0.321242,0.667133,15.387489,1724362.840576,4489.559204
480.000000,3.000000,30.000000,1.000000,400.000000,0.342561,0.704642,15.437489,1828334.039231,4787.885714
480.000000,3.000000,35.000000,1.000000,400.000000,0.364298,0.745890,15.487489,1933681.442426,5091.706734
480.000000,3.000000,40.000000,1.000000,400.000000,0.383557,0.791191,15.537489,2028464.617288,5360.773997
480.000000,3.000000,45.000000,1.000000,400.000000,0.402340,0.824410,15.587489,2119674.591630,5623.070889
480.000000,3.000000,50.000000,1.000000,400.000000,0.421185,0.857230,15.637489,2208945.940824,5886.826955
480.000000,3.000000,55.000000,1.000000,400.000000,0.436073,0.885902,15.687489,2280763.557156,6094.914437
480.000000,3.000000,60.000000,1.000000,400.000000,0.445624,0.905327,15.737489,2324861.859585,6228.053666
480.000000,3.000000,65.000000,1.000000,400.000000,0.451379,0.916762,15.787489,2352370.378892,6308.496430
480.000000,3.000000,70.000000,1.000000,400.000000,0.454328,0.921861,15.837489,2366614.842016,6349.715037
480.000000,3.000000,75.000000,1.000000,400.000000,0.455422,0.924011,15.887489,2371984.562035,6365.005811
480.000000,3.000000,80.000000,1.000000,400.000000,0.456088,0.925390,15.937489,2375464.611780,6374.313238
480.000000,3.000000,85.000000,1.000000,400.000000,0.456659,0.926275,15.987489,2378603.355867,6382.291033
480.000000,3.000000,90.000000,1.000000,400.000000,0.457087,0.927473,16.037489,2380858.492532,6388.274379
480.000000,3.000000,95.000000,1.000000,400.000000,0.457563,0.927197,16.087489,2383144.038960,6394.922541
480.000000,3.000000,100.000000,1.000000,400.000000,0.457943,0.927730,16.137489,2384986.039944,6400.241071
500.000000,3.000000,10.000000,1.000000,400.000000,0.251417,0.527236,15.237489,1459007.515215,3513.608967
500.000000,3.000000,15.000000,1.000000,400.000000,0.274586,0.581107,15.287489,1576267.303916,3837.679997
500.000000,3.000000,20.000000,1.000000,400.000000,0.299853,0.613584,15.337489,1703040.999459,4190.990720
500.000000,3.000000,25.000000,1.000000,400.000000,0.321242,0.666971,15.387489,1814117.696998,4489.559204
500.000000,3.000000,30.000000,1.000000,400.000000,0.342751,0.703339,15.437489,1923945.482528,4790.544979
500.000000,3.000000,35.000000,1.000000,400.000000,0.364631,0.744635,15.487489,2035105.826562,5096.360448
500.000000,3.000000,40.000000,1.000000,400.000000,0.383842,0.789317,15.537489,2135425.204390,5364.762895
500.000000,3.000000,45.000000,1.000000,400.000000,0.402626,0.823640,15.587489,2231825.470057,5627.059787
500.000000,3.000000,50.000000,1.000000,400.000000,0.421518,0.855299,15.637489,2326116.949419,5891.480669
500.000000,3.000000,55.000000,1.000000,400.000000,0.436454,0.885274,15.687489,2402867.681452,6100.232967
500.000000,3.000000,60.000000,1.000000,400.000000,0.445729,0.906631,15.737489,2449661.831348,6229.872134
500.000000,3.000000,65.000000,1.000000,400.000000,0.451532,0.917989,15.787489,2478795.912438,6310.979715
500.000000,3.000000,70.000000,1.000000,400.000000,0.454576,0.921870,15.837489,2493592.359880,6353.527954
500.000000,3.000000,75.000000,1.000000,400.000000,0.455622,0.924772,15.887489,2499184.631831,6368.153911
500.000000,3.000000,80.000000,1.000000,400.000000,0.456383,0.925438,15.937489,2503058.570446,6378.790971
500.000000,3.000000,85.000000,1.000000,400.000000,0.456954,0.926303,15.987489,2506238.348922,6386.768766
500.000000,3.000000,90.000000,1.000000,400.000000,0.457430,0.927388,16.037489,2508771.386814,6393.416928
500.000000,3.000000,95.000000,1.000000,400.000000,0.457858,0.927854,16.087489,2511265.915648,6399.400274
500.000000,3.000000,100.000000,1.000000,400.000000,0.458238,0.928482,16.137489,2513207.451746,6404.718804
